id_route,type_route,distance,id_noeud1,id_noeud2
16928,b'D\xe9partementale',0.4,14114,14128
16929,Sans objet,2.0,14114,14151
16934,b'D\xe9partementale',0.1,14119,14126
16935,b'D\xe9partementale',14.600000000000001,14120,14635
16937,b'D\xe9partementale',5.0,14122,14319
16938,b'D\xe9partementale',2.0,14123,14184
16941,b'D\xe9partementale',0.2,14126,14130
16942,b'D\xe9partementale',8.3,14126,14232
16944,Sans objet,1.9,14128,14201
16945,b'D\xe9partementale',6.7,14129,14308
16946,b'D\xe9partementale',4.1,14129,14304
16947,b'D\xe9partementale',11.3,14130,14624
16948,b'D\xe9partementale',3.3,14131,14214
16958,b'D\xe9partementale',6.4,14142,14259
16959,b'D\xe9partementale',5.0,14142,14318
16963,b'D\xe9partementale',11.3,14146,14437
16964,b'D\xe9partementale',9.1,14146,14521
16966,b'D\xe9partementale',5.0,14148,14212
16967,b'D\xe9partementale',4.1,14148,14170
16968,b'D\xe9partementale',20.9,14149,14397
16969,b'D\xe9partementale',9.4,14149,14492
16971,b'D\xe9partementale',2.1,14151,14201
16972,b'D\xe9partementale',6.4,14151,14256
16977,Sans objet,6.1000000000000005,14156,14417
16978,Autoroute,5.7,14156,14388
16982,b'D\xe9partementale',11.600000000000001,14160,14476
16983,b'D\xe9partementale',8.8,14160,14565
16988,Nationale,3.8,14165,14184
16989,b'D\xe9partementale',3.9,14165,14246
16991,b'D\xe9partementale',8.9,14167,14533
16992,b'D\xe9partementale',11.2,14167,14554
16995,b'D\xe9partementale',0.9,14170,14179
16999,b'D\xe9partementale',8.0,14174,14398
17000,b'D\xe9partementale',5.699999999999999,14174,14425
17003,Nationale,11.8,14177,14630
17005,b'D\xe9partementale',16.099999999999998,14179,14513
17006,Nationale,9.2,14179,14588
17009,b'D\xe9partementale',11.7,14182,14605
17010,b'D\xe9partementale',20.9,14182,15041
17012,Sans objet,3.5,14184,14222
17020,b'D\xe9partementale',1.2,14192,14231
17023,Autoroute,26.4,14195,15455
17024,Sans objet,0.9,14195,14221
17030,b'D\xe9partementale',15.6,14201,14915
17031,b'D\xe9partementale',4.1,14201,14304
17042,b'D\xe9partementale',7.1,14212,14544
17043,b'D\xe9partementale',7.6,14212,14355
17044,b'D\xe9partementale',27.0,14213,14770
17045,b'D\xe9partementale',3.9,14213,14308
17046,b'D\xe9partementale',13.299999999999999,14214,14449
17053,b'D\xe9partementale',9.9,14221,14337
17054,b'D\xe9partementale',1.2,14221,14222
17055,b'D\xe9partementale',18.5,14222,14748
17056,b'D\xe9partementale',3.9,14222,14331
17061,b'D\xe9partementale',0.2,14228,14237
17062,b'D\xe9partementale',7.9,14228,14332
17065,b'D\xe9partementale',18.8,14231,14975
17066,b'D\xe9partementale',36.0,14231,14883
17067,b'D\xe9partementale',0.2,14232,14241
17068,b'D\xe9partementale',13.299999999999999,14233,14748
17069,Nationale,2.8,14233,14329
17071,b'D\xe9partementale',15.399999999999999,14406,14332
17074,b'D\xe9partementale',0.2,14237,14249
17078,b'D\xe9partementale',9.0,14241,14279
17079,b'D\xe9partementale',10.8,14241,14704
17081,b'D\xe9partementale',22.200000000000003,14934,14247
17085,b'D\xe9partementale',0.5,14246,14253
17086,b'D\xe9partementale',15.0,14246,14538
17087,b'D\xe9partementale',14.5,14247,14886
17089,Sans objet,31.300000000000004,14249,15011
17090,b'D\xe9partementale',23.8,14249,15246
17093,b'D\xe9partementale',3.3,14252,14338
17094,Nationale,4.4,14252,14409
17095,b'D\xe9partementale',0.9,14253,14300
17098,b'D\xe9partementale',12.0,14256,14686
17099,Autoroute,16.0,14256,15007
17102,b'D\xe9partementale',0.5,14259,14286
17103,b'D\xe9partementale',9.9,14259,14355
17108,b'D\xe9partementale',23.2,14345,14780
17110,b'D\xe9partementale',8.8,14265,14338
17125,Nationale,10.5,14279,14759
17132,b'D\xe9partementale',0.6,14286,14309
17133,b'D\xe9partementale',3.1,14286,14318
17144,b'D\xe9partementale',6.2,14297,14529
17145,Nationale,8.6,14297,14674
17148,b'D\xe9partementale',0.7,14300,14331
17149,b'D\xe9partementale',19.2,14300,15079
17152,b'D\xe9partementale',13.0,14329,14333
17154,b'D\xe9partementale',1.6,14304,14310
17155,b'D\xe9partementale',13.9,14304,14929
17159,b'D\xe9partementale',3.9,14308,14310
17160,b'D\xe9partementale',21.1,14308,14949
17161,b'D\xe9partementale',1.0,14309,14327
17162,b'D\xe9partementale',1.5,14309,14357
17163,b'D\xe9partementale',19.4,14310,15075
17170,b'D\xe9partementale',2.4,14318,14357
17171,b'D\xe9partementale',9.6,14318,14503
17172,b'D\xe9partementale',0.6,14319,14346
17181,b'D\xe9partementale',2.0,14327,14357
17182,b'D\xe9partementale',17.8,14327,14930
17184,b'D\xe9partementale',3.1,14329,14420
17186,b'D\xe9partementale',19.3,14331,15270
17187,b'D\xe9partementale',13.4,14332,14849
17191,b'D\xe9partementale',8.5,14338,14634
17195,b'D\xe9partementale',4.7,14453,14352
17199,Nationale,6.7,14345,14492
17200,b'D\xe9partementale',13.3,14346,14618
17201,b'D\xe9partementale',17.9,14346,15168
17202,b'D\xe9partementale',8.9,14373,14403
17212,b'D\xe9partementale',8.4,14355,14544
17214,b'D\xe9partementale',10.600000000000001,14357,14840
17218,b'D\xe9partementale',25.900000000000002,14361,15183
17221,b'D\xe9partementale',8.3,14366,14684
17222,b'D\xe9partementale',11.0,14366,14824
17229,b'D\xe9partementale',0.2,14373,14378
17233,b'D\xe9partementale',0.9,14377,14410
17234,b'D\xe9partementale',13.0,14378,14517
17235,b'D\xe9partementale',18.900000000000002,14378,15169
17245,b'D\xe9partementale',2.1,14388,14443
17246,Autoroute,9.4,14388,14839
17247,Sans objet,4.1,14437,14413
17251,b'D\xe9partementale',6.1,14392,14529
17252,b'D\xe9partementale',15.299999999999999,14392,14784
17257,Nationale,3.5,14397,14438
17258,Nationale,7.6,14397,14639
17259,Nationale,5.5,14398,14425
17260,Nationale,2.6,14398,14415
17261,b'D\xe9partementale',3.3,14398,14555
17263,Autoroute,1.2,14400,14413
17264,Autoroute,5.3,14400,14664
17267,b'D\xe9partementale',0.5,14403,14406
17270,b'D\xe9partementale',11.8,14406,14849
17273,Nationale,3.3,14409,14467
17274,b'D\xe9partementale',5.2,14409,14637
17275,Autoroute,5.6,14410,14510
17276,Nationale,7.9,14410,14745
17279,Autoroute,2.0,14413,14458
17281,Nationale,21.2,14415,15041
17283,b'D\xe9partementale',0.8,14417,14443
17284,b'D\xe9partementale',1.5,14417,14482
17287,b'D\xe9partementale',14.4,14420,15093
17288,b'D\xe9partementale',13.1,14420,14789
17293,b'D\xe9partementale',6.6,14425,14555
17294,Nationale,2.8,14425,14467
17296,Nationale,21.799999999999997,14427,14608
17300,b'D\xe9partementale',0.6,14430,14457
17301,b'D\xe9partementale',1.9,14430,14488
17304,Sans objet,2.3,14433,14475
17305,Sans objet,0.7,14433,14458
17306,b'D\xe9partementale',0.8,14433,14469
17309,b'D\xe9partementale',28.9,14436,15224
17310,b'D\xe9partementale',5.5,14436,14530
17311,b'D\xe9partementale',8.6,14437,14525
17312,Nationale,5.1,14437,14598
17315,b'D\xe9partementale',9.3,14639,14449
17318,b'D\xe9partementale',8.6,14443,14833
17324,b'D\xe9partementale',17.900000000000002,14449,14824
17328,b'D\xe9partementale',0.3,14453,14463
17329,b'D\xe9partementale',1.2,14454,14465
17330,b'D\xe9partementale',3.1,14454,14573
17334,b'D\xe9partementale',0.6,14457,14489
17335,Autoroute,0.5,14458,14469
17336,Sans objet,3.4,14458,14598
17341,b'D\xe9partementale',3.2,14463,14517
17342,b'D\xe9partementale',2.1,14463,14546
17343,b'D\xe9partementale',2.4,14463,14561
17345,b'D\xe9partementale',1.3,14465,14505
17346,Nationale,0.8,14465,14511
17347,Nationale,4.5,14467,14659
17348,b'D\xe9partementale',11.9,14535,14519
17350,b'D\xe9partementale',3.8000000000000003,14469,14645
17356,Sans objet,2.5,14475,14552
17357,b'D\xe9partementale',4.0,14475,14652
17358,b'D\xe9partementale',2.8,14476,14575
17364,b'D\xe9partementale',7.5,14482,14836
17365,b'D\xe9partementale',6.1,14482,14684
17369,b'D\xe9partementale',9.399999999999999,14521,14515
17372,b'D\xe9partementale',6.5,14488,14550
17373,b'D\xe9partementale',0.8,14488,14514
17374,b'D\xe9partementale',5.0,14489,14584
17375,b'D\xe9partementale',0.2,14489,14498
17378,Nationale,0.1,14492,14497
17383,Nationale,5.6,14497,14608
17384,b'D\xe9partementale',32.1,14497,15532
17385,b'D\xe9partementale',0.9,14498,14514
17386,b'D\xe9partementale',18.1,14498,15326
17387,b'D\xe9partementale',13.299999999999999,14503,14519
17393,Autoroute,25.2,14503,14930
17395,Sans objet,0.9,14505,14511
17396,b'D\xe9partementale',16.9,14505,14603
17401,Autoroute,13.799999999999999,14510,15173
17402,Sans objet,3.5,14511,14573
17403,Nationale,31.9,14511,15970
17405,b'D\xe9partementale',9.899999999999999,14513,14879
17406,b'D\xe9partementale',6.1,14514,14718
17407,b'D\xe9partementale',9.3,14515,14636
17408,b'D\xe9partementale',13.4,14515,15020
17410,Sans objet,1.9,14517,14545
17413,b'D\xe9partementale',5.8,14519,14777
17415,b'D\xe9partementale',0.3,14521,14525
17419,b'D\xe9partementale',11.400000000000002,14525,15023
17423,b'D\xe9partementale',8.0,14529,14681
17424,b'D\xe9partementale',17.6,14530,14834
17425,b'D\xe9partementale',12.600000000000001,14530,15073
17427,b'D\xe9partementale',0.1,14533,14536
17429,b'D\xe9partementale',0.3,14535,14538
17430,b'D\xe9partementale',9.2,14536,14875
17431,b'D\xe9partementale',2.9,14536,14667
17432,b'D\xe9partementale',14.7,14538,15079
17438,b'D\xe9partementale',8.5,14544,14588
17439,b'D\xe9partementale',12.700000000000001,14544,15124
17440,b'D\xe9partementale',0.0,14545,14546
17441,b'D\xe9partementale',31.9,14545,15934
17442,Sans objet,2.4,14546,14567
17446,b'D\xe9partementale',6.6,14550,14609
17447,b'D\xe9partementale',4.6,14550,14718
17449,b'D\xe9partementale',3.9,14552,14554
17450,b'D\xe9partementale',3.4,14552,14666
17451,b'D\xe9partementale',23.4,14760,14579
17453,b'D\xe9partementale',4.4,14554,14657
17454,b'D\xe9partementale',11.100000000000001,14554,14667
17455,b'D\xe9partementale',12.399999999999999,14555,14990
17456,b'D\xe9partementale',18.7,14555,14990
17463,Sans objet,0.1,14561,14567
17464,b'D\xe9partementale',6.7,14561,14630
17468,b'D\xe9partementale',0.2,14565,14568
17469,b'D\xe9partementale',9.2,14565,14589
17471,Sans objet,8.4,14567,14818
17472,b'D\xe9partementale',12.899999999999999,14568,14759
17473,b'D\xe9partementale',14.4,14568,15214
17478,b'D\xe9partementale',24.6,14573,15220
17481,b'D\xe9partementale',3.7,14575,14604
17482,b'D\xe9partementale',5.4,14575,14756
17485,Sans objet,2.3,14578,14661
17494,Nationale,17.0,14588,15124
17495,b'D\xe9partementale',13.1,14588,15095
17499,b'D\xe9partementale',2.7,14593,14716
17503,Nationale,2.3,14598,14658
17504,Sans objet,1.1,14598,14650
17509,b'D\xe9partementale',2.2,14603,14635
17510,b'D\xe9partementale',3.8,14603,14782
17511,b'D\xe9partementale',17.1,14605,15253
17512,b'D\xe9partementale',12.9,14605,15137
17515,b'D\xe9partementale',12.0,14608,14872
17516,b'D\xe9partementale',11.2,14609,14669
17517,b'D\xe9partementale',11.8,14609,15076
17518,b'D\xe9partementale',11.099999999999998,14677,14620
17524,b'D\xe9partementale',6.299999999999999,14661,14637
17528,b'D\xe9partementale',0.6,14618,14624
17529,b'D\xe9partementale',0.8,14618,14643
17530,b'D\xe9partementale',8.9,14619,14637
17532,b'D\xe9partementale',11.3,14620,14627
17533,b'D\xe9partementale',9.8,14620,15046
17537,b'D\xe9partementale',0.2,14624,14632
17540,b'D\xe9partementale',0.2,14627,14636
17543,Nationale,1.9,14630,14725
17545,b'D\xe9partementale',1.9,14632,14643
17546,b'D\xe9partementale',15.899999999999999,14632,14728
17547,b'D\xe9partementale',16.099999999999998,14632,15395
17549,b'D\xe9partementale',0.1,14635,14638
17550,b'D\xe9partementale',3.8,14636,14772
17552,b'D\xe9partementale',14.1,14638,14829
17553,b'D\xe9partementale',3.4,14638,14782
17554,Nationale,10.8,14639,14910
17558,b'D\xe9partementale',18.1,14643,15128
17560,b'D\xe9partementale',0.8,14645,14652
17561,b'D\xe9partementale',0.8,14645,14658
17565,b'D\xe9partementale',14.8,14837,14657
17567,b'D\xe9partementale',2.0,14650,14714
17568,Sans objet,0.9,14650,14691
17570,b'D\xe9partementale',0.5,14652,14666
17575,b'D\xe9partementale',3.7,14657,14698
17576,b'D\xe9partementale',0.3,14658,14675
17577,Nationale,0.6,14659,14661
17578,Sans objet,4.1,14659,14813
17582,Autoroute,7.2,14664,14997
17583,Autoroute,16.4,14664,15027
17585,Sans objet,1.6,14666,14740
17586,b'D\xe9partementale',8.9,14667,14789
17587,b'D\xe9partementale',3.7,14667,14837
17588,b'D\xe9partementale',7.500000000000001,14669,14677
17593,b'D\xe9partementale',0.5,14674,14681
17594,Nationale,12.4,14674,14934
17595,Sans objet,1.5,14675,14691
17596,b'D\xe9partementale',0.4,14675,14698
17599,Nationale,2.5,14677,14758
17604,b'D\xe9partementale',10.899999999999999,14681,15201
17607,b'D\xe9partementale',8.0,14684,14824
17608,b'D\xe9partementale',4.7,14684,14869
17610,b'D\xe9partementale',15.0,14686,14915
17611,b'D\xe9partementale',2.9000000000000004,14686,14727
17616,b'D\xe9partementale',1.6,14691,14698
17617,b'D\xe9partementale',1.5,14691,14714
17618,b'D\xe9partementale',10.3,14865,14697
17625,b'D\xe9partementale',1.1,14698,14744
17629,Sans objet,1.3,14704,14728
17630,b'D\xe9partementale',2.7,14704,14798
17635,b'D\xe9partementale',15.899999999999999,15128,14716
17640,b'D\xe9partementale',13.0,14714,15023
17642,b'D\xe9partementale',10.8,14716,15192
17644,b'D\xe9partementale',15.8,14718,15429
17651,Sans objet,2.4,14725,14818
17652,Nationale,4.1,14725,14881
17655,b'D\xe9partementale',0.5,14727,14751
17656,b'D\xe9partementale',1.0,14727,14760
17657,b'D\xe9partementale',2.3,14728,14801
17668,b'D\xe9partementale',16.900000000000002,14740,15227
17669,b'D\xe9partementale',2.7,14740,14744
17673,b'D\xe9partementale',13.4,14744,15088
17674,b'D\xe9partementale',5.3,14744,14972
17675,Nationale,2.3,14745,14805
17678,b'D\xe9partementale',16.3,14748,15435
17679,b'D\xe9partementale',12.200000000000001,14748,15182
17681,b'D\xe9partementale',10.1,14881,14779
17683,Sans objet,17.1,14751,15256
17684,b'D\xe9partementale',0.8,14751,14760
17687,b'D\xe9partementale',0.7,14754,14756
17688,b'D\xe9partementale',0.7,14754,14775
17690,b'D\xe9partementale',15.100000000000001,14756,15214
17692,Sans objet,5.5,14758,14917
17693,Nationale,5.8,14758,14917
17694,Nationale,1.3,14759,14797
17695,b'D\xe9partementale',17.400000000000002,14760,15472
17706,b'D\xe9partementale',6.7,14770,14788
17707,b'D\xe9partementale',10.1,14770,14949
17709,b'D\xe9partementale',10.0,14772,15053
17710,b'D\xe9partementale',14.7,14772,15303
17711,b'D\xe9partementale',1.5,14773,14784
17712,b'D\xe9partementale',1.0,14773,14819
17713,b'D\xe9partementale',1.6,14773,14829
17715,b'D\xe9partementale',4.7,14775,14778
17716,b'D\xe9partementale',1.1,14775,14811
17718,b'D\xe9partementale',21.7,14777,15107
17719,b'D\xe9partementale',5.5,14777,15032
17723,b'D\xe9partementale',16.8,14782,15386
17724,b'D\xe9partementale',19.4,14782,15655
17726,b'D\xe9partementale',1.6,14784,14819
17729,b'D\xe9partementale',0.2,14789,14796
17737,b'D\xe9partementale',2.1,14796,14873
17738,b'D\xe9partementale',2.6,14796,14899
17739,Nationale,1.2,14797,14798
17740,b'D\xe9partementale',19.099999999999998,14797,15504
17741,b'D\xe9partementale',0.7,14798,14801
17742,Nationale,20.099999999999998,14798,15805
17743,Nationale,14.5,15011,14805
17746,b'D\xe9partementale',16.499999999999996,14801,15395
17747,b'D\xe9partementale',14.8,14872,14850
17750,b'D\xe9partementale',3.7,14805,14985
17756,b'D\xe9partementale',20.6,14811,15680
17757,b'D\xe9partementale',10.100000000000001,14811,15148
17763,Sans objet,1.9,14818,14881
17764,b'D\xe9partementale',0.1,14819,14822
17767,b'D\xe9partementale',0.6,14822,14847
17768,b'D\xe9partementale',13.8,14822,15008
17770,b'D\xe9partementale',1.8,14824,14910
17775,b'D\xe9partementale',0.8,14829,14847
17777,b'D\xe9partementale',16.7,14975,14860
17780,b'D\xe9partementale',3.8,14833,14836
17781,b'D\xe9partementale',0.8,14833,14839
17782,b'D\xe9partementale',2.3,14833,14943
17783,b'D\xe9partementale',0.7,14834,14860
17785,b'D\xe9partementale',2.1,14836,14869
17786,b'D\xe9partementale',1.7,14836,14919
17787,b'D\xe9partementale',0.9,14837,14871
17788,b'D\xe9partementale',6.7,14837,14875
17790,b'D\xe9partementale',2.0,14839,14859
17791,Autoroute,1.4,14839,14902
17792,b'D\xe9partementale',17.7,14840,15615
17793,b'D\xe9partementale',18.5,14840,15312
17795,b'D\xe9partementale',9.9,15101,14856
17801,b'D\xe9partementale',12.9,14847,15442
17803,b'D\xe9partementale',1.0,14849,14903
17812,Autoroute,7.4,14859,14911
17813,b'D\xe9partementale',0.8,14859,14865
17814,Autoroute,1.4,14859,14902
17815,b'D\xe9partementale',0.2,14860,14867
17817,b'D\xe9partementale',8.2,14862,14865
17818,b'D\xe9partementale',0.8,14862,14911
17819,b'D\xe9partementale',20.100000000000005,15393,14903
17823,b'D\xe9partementale',3.6,14865,14943
17825,b'D\xe9partementale',0.2,14867,14880
17826,b'D\xe9partementale',20.3,14867,15073
17828,b'D\xe9partementale',4.7,14869,15059
17829,b'D\xe9partementale',1.4,14869,14919
17831,b'D\xe9partementale',7.300000000000001,14871,15221
17832,b'D\xe9partementale',10.2,14871,15298
17834,b'D\xe9partementale',13.8,14872,15257
17835,b'D\xe9partementale',0.6,14873,14875
17836,Sans objet,1.8,14873,14909
17841,b'D\xe9partementale',0.1,14879,14883
17842,b'D\xe9partementale',1.7,14879,14945
17843,b'D\xe9partementale',21.9,14880,15749
17844,b'D\xe9partementale',32.3,14880,16158
17845,Sans objet,2.6,14881,14998
17846,Nationale,3.7,14881,15038
17848,b'D\xe9partementale',1.1,14883,14926
17851,b'D\xe9partementale',4.8,14886,15100
17852,b'D\xe9partementale',7.9,14915,14929
17864,Sans objet,1.1,14899,14909
17865,b'D\xe9partementale',10.4,14899,15093
17866,Sans objet,1.4,14900,14911
17868,Autoroute,4.6,14902,15103
17869,Autoroute,2.1,14902,14947
17870,b'D\xe9partementale',15.1,14903,15544
17877,b'D\xe9partementale',15.3,14909,15428
17878,b'D\xe9partementale',5.9,14910,15170
17879,Nationale,9.0,14910,15104
17881,b'D\xe9partementale',17.4,14911,15667
17885,Sans objet,8.299999999999999,14915,15343
17886,b'D\xe9partementale',3.2,14915,15007
17887,Nationale,6.1,14917,15188
17889,b'D\xe9partementale',1.6,14919,14977
17896,Sans objet,1.4,14926,14945
17897,Sans objet,2.6,14926,14994
17900,b'D\xe9partementale',12.7,14929,15075
17901,b'D\xe9partementale',8.6,14929,15374
17902,Autoroute,12.3,14930,15287
17903,b'D\xe9partementale',4.6,14930,15144
17907,Nationale,4.4,14934,15071
17908,b'D\xe9partementale',5.2,14934,15086
17917,b'D\xe9partementale',0.4,14943,14957
17919,b'D\xe9partementale',1.9,14945,14970
17920,b'D\xe9partementale',2.8,14945,14991
17921,Autoroute,2.0,14946,14947
17922,Autoroute,1.2,14946,14977
17923,Sans objet,1.3,14946,15015
17924,Sans objet,0.6,14947,14957
17926,b'D\xe9partementale',11.2,14949,15075
17933,b'D\xe9partementale',2.2,14957,15028
17942,b'D\xe9partementale',27.7,14983,14970
17947,b'D\xe9partementale',30.500000000000004,14970,15932
17949,b'D\xe9partementale',3.5999999999999996,14972,14997
17950,b'D\xe9partementale',13.2,14972,15619
17953,b'D\xe9partementale',0.4,14975,14983
17955,Autoroute,5.5,14977,15104
17956,b'D\xe9partementale',1.2,14977,15015
17962,b'D\xe9partementale',28.0,14983,16148
17964,b'D\xe9partementale',6.5,14985,15341
17965,b'D\xe9partementale',8.7,14985,15173
17970,b'D\xe9partementale',1.5,14990,15029
17971,Sans objet,0.0,14991,14994
17972,b'D\xe9partementale',7.1,14991,15359
17975,b'D\xe9partementale',13.1,14994,15140
17979,Autoroute,31.6,14997,16380
17980,Sans objet,1.8,14998,15064
17981,b'D\xe9partementale',1.2,14998,15038
17986,b'D\xe9partementale',13.399999999999999,15249,15008
17989,b'D\xe9partementale',6.0,15007,15256
17990,Autoroute,5.3,15007,15292
17991,b'D\xe9partementale',17.700000000000003,15008,15442
17994,b'D\xe9partementale',8.0,15011,15171
17995,Nationale,14.0,15011,15246
17999,Sans objet,1.3,15015,15057
18002,b'D\xe9partementale',8.1,15053,15046
18005,Sans objet,0.7,15020,15027
